timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-05-03T00:00:00.000Z";"2024-05-03T23:59:59.999Z";"2024-05-03T23:32:00.000Z";"2024-05-03T00:34:00.000Z";"2783";302215.4652631889;321193.2534432059;300814.9167528186;319008.6968843733;169565430215.48813;6331118123140.088;"2024-05-03T23:59:59.999Z"
"2024-05-02T00:00:00.000Z";"2024-05-02T23:59:59.999Z";"2024-05-02T21:38:00.000Z";"2024-05-02T01:39:00.000Z";"2783";302680.4242516706;304806.1521143763;295840.0191339617;302209.4239288822;169967312071.67947;6049746494712.293;"2024-05-02T23:59:59.999Z"
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T00:13:00.000Z";"2024-05-01T08:24:00.000Z";"2783";314896.6465768334;315779.0080238134;293855.6523784334;302682.0097959537;251668878398.29745;5960195290072.747;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:57:00.000Z";"2024-04-30T20:00:00.000Z";"2783";326762.0705837069;331177.5363678977;306750.3850664283;315020.5983435252;193688339832.8328;6109159888551.134;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T23:09:00.000Z";"2024-04-29T13:51:00.000Z";"2783";322915.265614821;328479.1116164767;315793.324932706;326777.1576724264;136295962078.71605;6432689485175.749;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T03:16:00.000Z";"2024-04-28T23:17:00.000Z";"2783";324493.7243024761;329088.0024903752;321763.1911815113;322950.4065196683;88690180458.64153;6357827069191.988;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T00:16:00.000Z";"2024-04-27T01:19:00.000Z";"2783";326169.1908845721;326923.1874125988;319383.5984236732;324471.3521033093;99925345262.23085;6389638374612.518;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T14:19:00.000Z";"2024-04-26T16:10:00.000Z";"2783";332750.9573854819;332750.9573854819;323906.738621506;326191.3505292982;124561578360.06964;6477468410559.195;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T21:19:00.000Z";"2024-04-25T13:22:00.000Z";"2783";330823.5331831818;336820.0707922329;326047.9643141645;332732.0544561656;165505834742.00684;6535317031353.75;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T05:05:00.000Z";"2024-04-24T20:23:00.000Z";"2783";340809.5616434779;344257.6271701491;327513.3399746508;330833.1909970523;155379794075.94244;6494860491286.789;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T01:16:00.000Z";"2024-04-23T12:47:00.000Z";"2783";345381.7869112496;347231.9229843499;340336.9441664976;340815.4003289601;125622104132.51515;6756311386787.759;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T23:13:00.000Z";"2024-04-22T02:09:00.000Z";"2783";338165.2968573634;347418.0261941383;337592.718782406;345356.8892916643;147287747388.5481;6853307034792.977;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:13:00.000Z";"2024-04-21T16:39:00.000Z";"2783";338164.124101341;341964.5891514147;334443.4123654441;338118.4798537241;106698123834.74707;6651101962685.77;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T17:32:00.000Z";"2024-04-20T01:04:00.000Z";"2783";332249.1990396599;340503.6581843091;328717.6037384225;338172.5711183229;120187765772.24562;6658239421929.661;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T12:22:00.000Z";"2024-04-19T02:31:00.000Z";"2783";332999.566077111;343326.5615141329;312758.2042961277;332210.0087024618;261742774460.57864;6591036618005.632;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T15:11:00.000Z";"2024-04-18T06:43:00.000Z";"2783";320721.1283839154;336717.5026730646;318408.5135908707;332997.3665739855;188460613220.65726;6544205555641.517;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T05:20:00.000Z";"2024-04-17T16:08:00.000Z";"2783";337498.1258179101;340958.7561300657;313229.23804248;320734.5291309951;221618485720.33054;6377753729043.966;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T21:51:00.000Z";"2024-04-16T10:32:00.000Z";"2783";328841.7465197117;340299.9079297649;320011.8893542871;337386.0870273804;222173002590.2519;6515257291517.637;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T09:23:00.000Z";"2024-04-15T19:08:00.000Z";"2783";336494.9445383775;342077.5910542227;322780.399182061;328890.2060032323;223150064102.17862;6389683744690.042;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:23:00.000Z";"2024-04-14T03:15:00.000Z";"2783";326745.7526555544;337125.0034356913;318406.8726094427;336490.232087375;251238092160.5739;6622940547914.063;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T04:50:00.000Z";"2024-04-13T20:10:00.000Z";"2783";343903.704743279;347707.0211982985;311814.4448885133;326670.2140788008;270613754898.03342;6430956644208.98;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T04:55:00.000Z";"2024-04-12T18:37:00.000Z";"2783";356745.5387926508;362659.0849770159;334639.8414872741;343942.0308002136;224701979646.63077;6733115346015.7295;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T07:25:00.000Z";"2024-04-11T15:01:00.000Z";"2783";357656.6378875239;360955.5998712848;353737.8932386273;356741.6050925727;152808298730.30923;6987376174784.688;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T22:26:00.000Z";"2024-04-10T13:51:00.000Z";"2783";346330.3794071292;360273.081887141;341554.5412894163;357704.0790578524;191941708148.29425;6956986223122.979;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T00:16:00.000Z";"2024-04-09T17:13:00.000Z";"2783";359974.8156285032;360527.6170277357;341453.4101481203;346324.2442025509;183056102625.99695;6837192869322.365;"2024-04-09T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-08T23:59:59.999Z";"2024-04-08T12:13:00.000Z";"2024-04-08T00:36:00.000Z";"2783";350724.8180684293;367675.4720024496;349214.0997194722;359983.3843344237;188408708147.9822;7127146135811.967;"2024-04-08T23:59:59.999Z"
"2024-04-07T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-07T16:43:00.000Z";"2024-04-07T00:30:00.000Z";"2783";349038.9657240454;356067.2290568035;348808.5546826019;350724.8042800561;107426085691.97218;6914178281379.185;"2024-04-07T23:59:59.999Z"
"2024-04-06T00:00:00.000Z";"2024-04-06T23:59:59.999Z";"2024-04-06T23:10:00.000Z";"2024-04-06T02:38:00.000Z";"2783";343693.9138785295;352749.8306421181;341926.5277245802;349033.8938302528;101160796465.40234;6867573485224.357;"2024-04-06T23:59:59.999Z"
"2024-04-05T00:00:00.000Z";"2024-04-05T23:59:59.999Z";"2024-04-05T00:57:00.000Z";"2024-04-05T12:38:00.000Z";"2783";346621.2693193775;347676.7389513283;333945.473603185;343679.0645955823;170732329600.72632;6752317568222.332;"2024-04-05T23:59:59.999Z"
"2024-04-04T00:00:00.000Z";"2024-04-04T23:59:59.999Z";"2024-04-04T18:03:00.000Z";"2024-04-04T04:24:00.000Z";"2783";332524.1087723979;348077.6893914006;328193.0035571991;346572.5291227321;173578662258.10403;6793713189963.669;"2024-04-04T23:59:59.999Z"
"2024-04-03T00:00:00.000Z";"2024-04-03T23:59:59.999Z";"2024-04-03T14:30:00.000Z";"2024-04-03T00:39:00.000Z";"2783";331565.8630436055;340078.6615685615;327053.9325849269;332563.0038597689;174723164165.25394;6575441900468.836;"2024-04-03T23:59:59.999Z"
"2024-04-02T00:00:00.000Z";"2024-04-02T23:59:59.999Z";"2024-04-02T00:00:00.000Z";"2024-04-02T13:34:00.000Z";"2783";352365.9381575599;352382.9078055452;326368.978335036;331554.3060170974;256320113014.51837;6508134743036.005;"2024-04-02T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-01T23:59:59.999Z";"2024-04-01T00:00:00.000Z";"2024-04-01T16:01:00.000Z";"2783";357716.0258097398;357759.1860166039;345089.6524548969;352351.3885201859;174880277613.68066;6875862748809.141;"2024-04-01T23:59:59.999Z"
"2024-03-31T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-31T23:58:00.000Z";"2024-03-31T00:01:00.000Z";"2783";349297.5413933907;357938.1508493759;349182.6413886928;357716.8442538353;100559481173.01544;7036868466991.841;"2024-03-31T23:59:59.999Z"
"2024-03-30T00:00:00.000Z";"2024-03-30T23:59:59.999Z";"2024-03-30T05:07:00.000Z";"2024-03-30T23:31:00.000Z";"2783";350529.6017944792;352846.8774700443;349063.2614844747;349285.1376057394;85911589089.46371;6870283042820.675;"2024-03-30T23:59:59.999Z"
"2024-03-29T00:00:00.000Z";"2024-03-29T23:59:59.999Z";"2024-03-29T01:41:00.000Z";"2024-03-29T15:41:00.000Z";"2783";354827.6014013798;355685.9055337912;346460.8667433979;350526.5163402254;126547860100.29413;6894726460794.568;"2024-03-29T23:59:59.999Z"
"2024-03-28T00:00:00.000Z";"2024-03-28T23:59:59.999Z";"2024-03-28T15:00:00.000Z";"2024-03-28T02:46:00.000Z";"2783";346694.2733511712;356978.8647933937;343898.8038896415;354842.5305628128;171592594527.43558;6945270374497.1;"2024-03-28T23:59:59.999Z"
