timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-05-15T00:00:00.000Z";"2024-05-15T23:59:59.999Z";"2024-05-15T23:44:00.000Z";"2024-05-15T00:49:00.000Z";"2783";728.4881043429;814.6359739856;724.9999906962;812.305153368;18391494262.231388;364019343741.71124;"2024-05-15T23:59:59.999Z"
"2024-05-14T00:00:00.000Z";"2024-05-14T23:59:59.999Z";"2024-05-14T05:26:00.000Z";"2024-05-14T16:10:00.000Z";"2783";759.3267965157;767.2565530968;728.5023073825;728.5023073825;13333498204.94284;328530358405.798;"2024-05-14T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-13T23:59:59.999Z";"2024-05-13T16:37:00.000Z";"2024-05-13T05:55:00.000Z";"2783";738.6260026759;776.616305616;710.3961835993;759.3434939446;13155701296.921936;339980769967.81586;"2024-05-13T23:59:59.999Z"
"2024-05-12T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-12T06:01:00.000Z";"2024-05-12T21:28:00.000Z";"2783";749.3571552804;760.9965974271;736.4375955129;738.6260026759;4830324751.448618;331967321707.5812;"2024-05-12T23:59:59.999Z"
"2024-05-11T00:00:00.000Z";"2024-05-11T23:59:59.999Z";"2024-05-11T01:22:00.000Z";"2024-05-11T11:19:00.000Z";"2783";754.0116528554;760.2486745641;739.1313853214;749.3571552804;6413777763.356163;336028459414.8499;"2024-05-11T23:59:59.999Z"
"2024-05-10T00:00:00.000Z";"2024-05-10T23:59:59.999Z";"2024-05-10T07:05:00.000Z";"2024-05-10T22:31:00.000Z";"2783";786.0154621099;799.1886010183;747.4204076866;754.0113595075;12709679117.534252;337037860146.38806;"2024-05-10T23:59:59.999Z"
"2024-05-09T00:00:00.000Z";"2024-05-09T23:59:59.999Z";"2024-05-09T22:49:00.000Z";"2024-05-09T11:05:00.000Z";"2783";724.1948211404;787.1388340496;716.774173344;786.0002966144;11450456721.219728;348709106900.5692;"2024-05-09T23:59:59.999Z"
"2024-05-08T00:00:00.000Z";"2024-05-08T23:59:59.999Z";"2024-05-08T02:52:00.000Z";"2024-05-08T21:19:00.000Z";"2783";751.7520514627;760.2453496188;713.6989622826;724.180591667;12698355155.887674;323577582999.6569;"2024-05-08T23:59:59.999Z"
"2024-05-07T00:00:00.000Z";"2024-05-07T23:59:59.999Z";"2024-05-07T09:22:00.000Z";"2024-05-07T23:58:00.000Z";"2783";775.7536629715;807.3871556329;751.4947169642;751.7520514627;13644235445.784441;336988350962.703;"2024-05-07T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-06T23:59:59.999Z";"2024-05-06T10:13:00.000Z";"2024-05-06T03:17:00.000Z";"2783";739.1096444061;794.4889207873;739.1096444061;775.7319292177;14846419240.341177;346804565028.31824;"2024-05-06T23:59:59.999Z"
"2024-05-05T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-05-05T15:01:00.000Z";"2024-05-05T01:44:00.000Z";"2783";741.2701087304;753.8681014327;727.7944465361;739.1146181585;10321496243.72918;330713893152.4384;"2024-05-05T23:59:59.999Z"
"2024-05-04T00:00:00.000Z";"2024-05-04T23:59:59.999Z";"2024-05-04T11:02:00.000Z";"2024-05-04T02:09:00.000Z";"2783";729.2844736542;755.4765825946;723.1673606184;741.2701087304;15472077673.072882;331588458805.74786;"2024-05-04T23:59:59.999Z"
"2024-05-03T00:00:00.000Z";"2024-05-03T23:59:59.999Z";"2024-05-03T20:52:00.000Z";"2024-05-03T11:10:00.000Z";"2783";704.4800867659;735.2227804638;695.7540984956;729.2863098428;16444467874.303295;328758415007.82886;"2024-05-03T23:59:59.999Z"
"2024-05-02T00:00:00.000Z";"2024-05-02T23:59:59.999Z";"2024-05-02T22:10:00.000Z";"2024-05-02T05:34:00.000Z";"2783";699.5134984725;717.3576398351;666.4148047649;704.4387424203;17562549190.73282;320324082367.522;"2024-05-02T23:59:59.999Z"
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T18:54:00.000Z";"2024-05-01T08:25:00.000Z";"2783";659.621199471;702.0380757413;620.2995860154;699.5134984725;21490293933.256645;312795001721.53455;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:56:00.000Z";"2024-04-30T19:29:00.000Z";"2783";705.2131300006;714.87490377;631.1645940727;659.5966629578;17440369321.47187;290772967846.9649;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T00:21:00.000Z";"2024-04-29T17:01:00.000Z";"2783";705.4305829822;709.9260285166;683.2939514261;705.2236139614;12613158111.197248;315328216316.26904;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T03:14:00.000Z";"2024-04-28T23:42:00.000Z";"2783";722.8777392674;739.3763542251;702.2213822687;705.4112616239;10022859032.655981;315484763337.33154;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T20:04:00.000Z";"2024-04-27T01:19:00.000Z";"2783";711.6995690012;730.9888934617;685.7321005216;722.8777392674;12141777773.938412;323233293203.775;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T14:19:00.000Z";"2024-04-26T22:58:00.000Z";"2783";747.6426541007;747.6426541007;710.6970131684;711.6995690012;13232503816.726337;320961688590.22186;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T00:47:00.000Z";"2024-04-25T13:22:00.000Z";"2783";760.4672572582;768.4664192174;738.8083617997;747.6578530275;18915066326.379993;333465818521.7756;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T12:11:00.000Z";"2024-04-24T23:04:00.000Z";"2783";793.9425671617;819.0011228828;750.3977713092;760.4442589367;20181145281.071465;338966322309.4381;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T17:47:00.000Z";"2024-04-23T07:38:00.000Z";"2783";811.4117497351;819.4761578824;792.0825579607;793.9580372922;14213344373.718342;357358503622.6644;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T22:59:00.000Z";"2024-04-22T02:28:00.000Z";"2783";773.912718032;818.3592867312;768.7796494102;811.3958895813;15412971921.24471;365480372651.1109;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:13:00.000Z";"2024-04-21T16:42:00.000Z";"2783";786.3657508693;798.2713303469;765.7377285917;773.912718032;11507505269.34993;345578004035.7927;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T20:15:00.000Z";"2024-04-20T01:07:00.000Z";"2783";742.4273603105;791.3872650146;728.51971311;786.3630479603;14548425117.961386;351383828876.0039;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T16:07:00.000Z";"2024-04-19T02:49:00.000Z";"2783";744.9664240501;767.5795533542;675.6535945326;742.4379611351;30712924403.800507;334263427141.98987;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T23:19:00.000Z";"2024-04-18T08:24:00.000Z";"2783";690.2059938026;753.5625530294;670.2641010549;744.9380075707;21949520279.60134;332288710220.6491;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T04:59:00.000Z";"2024-04-17T16:08:00.000Z";"2783";720.5485216959;753.9921916393;668.3409808674;690.2140775606;25847212028.3089;311451336283.0832;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T01:36:00.000Z";"2024-04-16T16:23:00.000Z";"2783";718.189446244;727.3990012017;667.8949588516;720.5360384034;26735330070.920444;315670318875.44055;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T06:43:00.000Z";"2024-04-15T19:07:00.000Z";"2783";774.4412841118;798.0064925593;696.8705122283;718.2224994637;29173149661.87288;316622450301.5869;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:22:00.000Z";"2024-04-14T03:16:00.000Z";"2783";713.2204262375;781.0459777185;672.0065218361;774.367127877;36397521532.53031;345836158091.0717;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T05:25:00.000Z";"2024-04-13T20:10:00.000Z";"2783";786.3781007243;793.0806401351;613.366952717;713.2204262375;45947720010.07354;318419929885.6904;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T06:04:00.000Z";"2024-04-12T18:37:00.000Z";"2783";878.7415917267;895.1999880904;746.2371145302;786.383162672;24070355595.757095;348871026367.8275;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T18:43:00.000Z";"2024-04-11T11:59:00.000Z";"2783";878.928510222;895.0825825394;863.1788470573;878.7415917267;13745296861.915989;389922562458.5572;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T22:38:00.000Z";"2024-04-10T12:41:00.000Z";"2783";863.6402939695;888.4648684407;820.5563587664;878.8938227499;16750804320.448626;387193210506.95605;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T00:19:00.000Z";"2024-04-09T15:13:00.000Z";"2783";908.4712955244;908.7032986556;847.7703316376;863.6370460335;13508955506.701405;386157074938.25366;"2024-04-09T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-08T23:59:59.999Z";"2024-04-08T09:38:00.000Z";"2024-04-08T03:13:00.000Z";"2783";908.3857560876;933.7336115681;887.9525456571;908.533869149;13876672440.71254;407292351814.6806;"2024-04-08T23:59:59.999Z"
"2024-04-07T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-07T02:06:00.000Z";"2024-04-07T22:07:00.000Z";"2783";906.4012390559;924.7550232079;896.5023304437;908.3815154549;9396548286.695986;405533435261.54736;"2024-04-07T23:59:59.999Z"
"2024-04-06T00:00:00.000Z";"2024-04-06T23:59:59.999Z";"2024-04-06T23:31:00.000Z";"2024-04-06T02:39:00.000Z";"2783";884.0595488952;910.3638523815;880.8820086176;906.4012390559;23673961431.65564;403280075519.899;"2024-04-06T23:59:59.999Z"
"2024-04-05T00:00:00.000Z";"2024-04-05T23:59:59.999Z";"2024-04-05T01:01:00.000Z";"2024-04-05T12:39:00.000Z";"2783";930.6443080174;935.7841326876;851.0894768268;884.0595488952;37428515043.70389;392778706780.6377;"2024-04-05T23:59:59.999Z"
"2024-04-04T00:00:00.000Z";"2024-04-04T23:59:59.999Z";"2024-04-04T18:05:00.000Z";"2024-04-04T04:26:00.000Z";"2783";933.6714886104;955.5183208584;909.8359372672;930.6073324354;20670563779.597775;412525514172.8185;"2024-04-04T23:59:59.999Z"
"2024-04-03T00:00:00.000Z";"2024-04-03T23:59:59.999Z";"2024-04-03T06:32:00.000Z";"2024-04-03T00:40:00.000Z";"2783";917.857066058;971.1150809035;898.6854619444;933.7083530826;21077263455.387276;417461793141.36743;"2024-04-03T23:59:59.999Z"
"2024-04-02T00:00:00.000Z";"2024-04-02T23:59:59.999Z";"2024-04-02T00:00:00.000Z";"2024-04-02T13:43:00.000Z";"2783";973.4497979051;973.4579288176;889.7840493729;917.818475235;23017234752.107506;407389696555.45056;"2024-04-02T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-01T23:59:59.999Z";"2024-04-01T01:32:00.000Z";"2024-04-01T15:56:00.000Z";"2783";1017.3544241743;1023.9002714458;949.9499995568;973.4497979051;19419503146.93012;429438373633.5369;"2024-04-01T23:59:59.999Z"
"2024-03-31T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-31T23:58:00.000Z";"2024-03-31T03:20:00.000Z";"2783";974.8335016178;1018.1184290462;973.1259430351;1017.3529056987;11746528597.630152;452332728210.99347;"2024-03-31T23:59:59.999Z"
"2024-03-30T00:00:00.000Z";"2024-03-30T23:59:59.999Z";"2024-03-30T05:40:00.000Z";"2024-03-30T00:28:00.000Z";"2783";964.0611346778;1001.6906184307;958.9903679127;974.882371835;15042148768.805164;433220929103.6015;"2024-03-30T23:59:59.999Z"
"2024-03-29T00:00:00.000Z";"2024-03-29T23:59:59.999Z";"2024-03-29T23:25:00.000Z";"2024-03-29T10:07:00.000Z";"2783";951.0662649885;967.7822073167;921.1507643222;964.0616434565;15202331651.905428;428464619588.28156;"2024-03-29T23:59:59.999Z"
"2024-03-28T00:00:00.000Z";"2024-03-28T23:59:59.999Z";"2024-03-28T23:22:00.000Z";"2024-03-28T03:45:00.000Z";"2783";930.2789861767;957.4333082081;903.4857951387;951.1041893152;14528202970.240524;420541597454.61835;"2024-03-28T23:59:59.999Z"
"2024-03-27T00:00:00.000Z";"2024-03-27T23:59:59.999Z";"2024-03-27T01:15:00.000Z";"2024-03-27T16:16:00.000Z";"2783";949.1521578243;958.0941872543;897.8262576441;930.2605363914;19137263257.561874;412109301058.94855;"2024-03-27T23:59:59.999Z"
"2024-03-26T00:00:00.000Z";"2024-03-26T23:59:59.999Z";"2024-03-26T07:31:00.000Z";"2024-03-26T17:17:00.000Z";"2783";940.4440446127;976.911207374;931.0188637477;949.1515588331;17508317130.243828;421414367213.5251;"2024-03-26T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-25T23:59:59.999Z";"2024-03-25T17:16:00.000Z";"2024-03-25T01:01:00.000Z";"2783";917.9551899151;968.1849486123;906.6786363306;940.4637062544;20334396951.32426;419978330863.8106;"2024-03-25T23:59:59.999Z"
"2024-03-24T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-24T23:11:00.000Z";"2024-03-24T04:05:00.000Z";"2783";864.9734506932;933.2365183583;858.7806547139;917.9551899151;13313610914.200108;407928030097.91595;"2024-03-24T23:59:59.999Z"
"2024-03-23T00:00:00.000Z";"2024-03-23T23:59:59.999Z";"2024-03-23T14:38:00.000Z";"2024-03-23T03:38:00.000Z";"2783";872.324197797;894.5190674648;855.5807984344;864.9953675617;13565772992.304829;384112459430.7404;"2024-03-23T23:59:59.999Z"
"2024-03-22T00:00:00.000Z";"2024-03-22T23:59:59.999Z";"2024-03-22T00:22:00.000Z";"2024-03-22T14:28:00.000Z";"2783";891.8614425544;902.2281762479;836.8878828383;872.324197797;20654238008.854027;385280754919.13245;"2024-03-22T23:59:59.999Z"
"2024-03-21T00:00:00.000Z";"2024-03-21T23:59:59.999Z";"2024-03-21T00:52:00.000Z";"2024-03-21T20:06:00.000Z";"2783";951.5610439845;970.2222424368;877.7322683879;891.7665883606;27887730270.6184;395307157222.3823;"2024-03-21T23:59:59.999Z"
"2024-03-20T00:00:00.000Z";"2024-03-20T23:59:59.999Z";"2024-03-20T22:17:00.000Z";"2024-03-20T05:28:00.000Z";"2783";855.4367169995;958.3473365323;821.6415105097;951.5610439845;43643008287.13897;427912921100.84894;"2024-03-20T23:59:59.999Z"
"2024-03-19T00:00:00.000Z";"2024-03-19T23:59:59.999Z";"2024-03-19T00:22:00.000Z";"2024-03-19T22:31:00.000Z";"2783";986.0199364509;997.3310035907;836.0848450864;855.4198853883;58653220160.02759;379666254298.2758;"2024-03-19T23:59:59.999Z"
"2024-03-18T00:00:00.000Z";"2024-03-18T23:59:59.999Z";"2024-03-18T10:16:00.000Z";"2024-03-18T01:08:00.000Z";"2783";1009.5027610175;1047.4527985813;972.4935905837;986.0003371757;55627057951.278114;434512460214.11115;"2024-03-18T23:59:59.999Z"
"2024-03-17T00:00:00.000Z";"2024-03-17T23:59:59.999Z";"2024-03-17T22:46:00.000Z";"2024-03-17T07:40:00.000Z";"2783";908.7469347422;1020.3405476363;894.5563559865;1009.5075392086;54341938421.02927;448163819034.782;"2024-03-17T23:59:59.999Z"
"2024-03-16T00:00:00.000Z";"2024-03-16T23:59:59.999Z";"2024-03-16T10:41:00.000Z";"2024-03-16T20:20:00.000Z";"2783";914.1788697528;987.5684236848;886.6674954973;908.7469347422;58928211464.10133;403291710730.2719;"2024-03-16T23:59:59.999Z"
"2024-03-15T00:00:00.000Z";"2024-03-15T23:59:59.999Z";"2024-03-15T19:17:00.000Z";"2024-03-15T09:11:00.000Z";"2783";882.3742096991;941.3756121819;826.1869132724;914.1648194577;70385014722.96927;405358114388.49054;"2024-03-15T23:59:59.999Z"
"2024-03-14T00:00:00.000Z";"2024-03-14T23:59:59.999Z";"2024-03-14T23:47:00.000Z";"2024-03-14T19:45:00.000Z";"2783";814.3991510367;888.4315389727;799.8700591681;882.3742096991;41753720797.675415;389571197456.24286;"2024-03-14T23:59:59.999Z"
"2024-03-13T00:00:00.000Z";"2024-03-13T23:59:59.999Z";"2024-03-13T21:58:00.000Z";"2024-03-13T04:25:00.000Z";"2783";750.5618619066;827.3169132781;740.2746213233;814.3985617603;29410426772.60036;361167816122.8948;"2024-03-13T23:59:59.999Z"
"2024-03-12T00:00:00.000Z";"2024-03-12T23:59:59.999Z";"2024-03-12T03:29:00.000Z";"2024-03-12T17:24:00.000Z";"2783";740.6098015018;771.4575314933;712.479172099;750.576963451;31932762574.56232;333489286557.7458;"2024-03-12T23:59:59.999Z"
"2024-03-11T00:00:00.000Z";"2024-03-11T23:59:59.999Z";"2024-03-11T12:33:00.000Z";"2024-03-11T01:47:00.000Z";"2783";719.6241928835;747.0293591057;685.9077531188;740.6459425938;26808289604.017677;328535522587.8649;"2024-03-11T23:59:59.999Z"
"2024-03-10T00:00:00.000Z";"2024-03-10T23:59:59.999Z";"2024-03-10T07:57:00.000Z";"2024-03-10T22:46:00.000Z";"2783";720.2052600405;740.4486418178;701.3266669637;719.6276659516;16971388666.61232;319021956602.6308;"2024-03-10T23:59:59.999Z"
"2024-03-09T00:00:00.000Z";"2024-03-09T23:59:59.999Z";"2024-03-09T07:10:00.000Z";"2024-03-09T17:23:00.000Z";"2783";723.3258433419;743.7992685547;718.6266400811;720.2048818013;14672970930.8013;319214720995.4125;"2024-03-09T23:59:59.999Z"
"2024-03-08T00:00:00.000Z";"2024-03-08T23:59:59.999Z";"2024-03-08T14:57:00.000Z";"2024-03-08T16:16:00.000Z";"2783";710.5710905833;758.0351506455;709.580717665;723.3244429399;27019089370.669334;317636923273.0875;"2024-03-08T23:59:59.999Z"
"2024-03-07T00:00:00.000Z";"2024-03-07T23:59:59.999Z";"2024-03-07T19:05:00.000Z";"2024-03-07T00:01:00.000Z";"2783";646.5323644048;736.2897342893;646.3332596641;710.5451358926;35165487937.28226;315503508380.3958;"2024-03-07T23:59:59.999Z"
"2024-03-06T00:00:00.000Z";"2024-03-06T23:59:59.999Z";"2024-03-06T08:26:00.000Z";"2024-03-06T03:01:00.000Z";"2783";623.2921219743;668.4719777712;596.6055357732;646.5194209448;25520328236.219036;286859348209.6698;"2024-03-06T23:59:59.999Z"
"2024-03-05T00:00:00.000Z";"2024-03-05T23:59:59.999Z";"2024-03-05T15:49:00.000Z";"2024-03-05T19:58:00.000Z";"2783";658.659502962;705.4944655388;542.863132628;623.3292913945;44420129245.59782;275089179224.6602;"2024-03-05T23:59:59.999Z"
"2024-03-04T00:00:00.000Z";"2024-03-04T23:59:59.999Z";"2024-03-04T09:56:00.000Z";"2024-03-04T18:01:00.000Z";"2783";646.0281435349;668.2071065138;632.1918384569;658.8336658753;21942014812.957733;291820699488.2166;"2024-03-04T23:59:59.999Z"
"2024-03-03T00:00:00.000Z";"2024-03-03T23:59:59.999Z";"2024-03-03T22:40:00.000Z";"2024-03-03T08:23:00.000Z";"2783";643.087293672;654.1491744592;623.1492874263;646.1650046657;14247805520.5181;286295272782.34314;"2024-03-03T23:59:59.999Z"
"2024-03-02T00:00:00.000Z";"2024-03-02T23:59:59.999Z";"2024-03-02T00:34:00.000Z";"2024-03-02T01:26:00.000Z";"2783";644.0233790796;651.3194427758;632.6205023227;642.6254543577;13584661079.560694;284569886648.87976;"2024-03-02T23:59:59.999Z"
"2024-03-01T00:00:00.000Z";"2024-03-01T23:59:59.999Z";"2024-03-01T05:01:00.000Z";"2024-03-01T00:00:00.000Z";"2783";624.5777470274;684.0464273188;624.5777470274;644.0634221167;23579262356.63226;286163480363.1737;"2024-03-01T23:59:59.999Z"
"2024-02-29T00:00:00.000Z";"2024-02-29T23:59:59.999Z";"2024-02-29T14:34:00.000Z";"2024-02-29T00:30:00.000Z";"2783";587.5046750518;669.8275873621;584.6663622909;624.949660141;34533775641.92161;276433469215.08655;"2024-02-29T23:59:59.999Z"
"2024-02-28T00:00:00.000Z";"2024-02-28T23:59:59.999Z";"2024-02-28T23:59:00.000Z";"2024-02-28T03:20:00.000Z";"2783";534.8309867412;586.577757481;530.2012066065;586.577757481;24815013305.91437;257795497614.3195;"2024-02-28T23:59:59.999Z"
"2024-02-27T00:00:00.000Z";"2024-02-27T23:59:59.999Z";"2024-02-27T01:50:00.000Z";"2024-02-27T16:12:00.000Z";"2783";547.4615141511;558.8355742925;523.6815032285;534.7759815756;13567130024.395596;238781676619.1221;"2024-02-27T23:59:59.999Z"
"2024-02-26T00:00:00.000Z";"2024-02-26T23:59:59.999Z";"2024-02-26T22:46:00.000Z";"2024-02-26T12:23:00.000Z";"2783";516.5094114512;550.7675711234;501.5534436908;547.4492377549;11655248718.489784;242132606649.96414;"2024-02-26T23:59:59.999Z"
"2024-02-25T00:00:00.000Z";"2024-02-25T23:59:59.999Z";"2024-02-25T02:13:00.000Z";"2024-02-25T10:32:00.000Z";"2783";520.153092059;521.138470428;510.3545187838;516.5233217728;4543854963.686514;227933365055.40588;"2024-02-25T23:59:59.999Z"
"2024-02-24T00:00:00.000Z";"2024-02-24T23:59:59.999Z";"2024-02-24T22:14:00.000Z";"2024-02-24T01:55:00.000Z";"2783";499.3220831586;522.7141949451;492.4824001848;520.1573631663;5413311200.587576;229450808726.2725;"2024-02-24T23:59:59.999Z"
"2024-02-23T00:00:00.000Z";"2024-02-23T23:59:59.999Z";"2024-02-23T06:56:00.000Z";"2024-02-23T16:22:00.000Z";"2783";504.7026637952;511.4053511032;493.6240603983;499.3236852832;7362879007.267133;218789206726.19577;"2024-02-23T23:59:59.999Z"
"2024-02-22T00:00:00.000Z";"2024-02-22T23:59:59.999Z";"2024-02-22T10:35:00.000Z";"2024-02-22T23:58:00.000Z";"2783";518.9158808572;528.3647197433;504.5325514876;504.6685038445;9036751569.10899;221311267441.5987;"2024-02-22T23:59:59.999Z"
"2024-02-21T00:00:00.000Z";"2024-02-21T23:59:59.999Z";"2024-02-21T00:00:00.000Z";"2024-02-21T18:31:00.000Z";"2783";534.4439084924;534.4439084924;495.7542228873;518.9611722251;11072309509.364191;228374937659.85455;"2024-02-21T23:59:59.999Z"
"2024-02-20T00:00:00.000Z";"2024-02-20T23:59:59.999Z";"2024-02-20T00:04:00.000Z";"2024-02-20T15:32:00.000Z";"2783";552.7237773486;555.4669601796;517.4549638835;534.4782493874;13173021751.157549;237054270039.69778;"2024-02-20T23:59:59.999Z"
"2024-02-19T00:00:00.000Z";"2024-02-19T23:59:59.999Z";"2024-02-19T15:27:00.000Z";"2024-02-19T10:29:00.000Z";"2783";557.3420835121;569.138825577;551.885796789;552.7108269414;9433157081.461838;244113017148.3953;"2024-02-19T23:59:59.999Z"
"2024-02-18T00:00:00.000Z";"2024-02-18T23:59:59.999Z";"2024-02-18T17:38:00.000Z";"2024-02-18T02:58:00.000Z";"2783";541.3523374744;566.2562566188;534.4933328243;557.3214638754;7531719697.962437;245562357045.59467;"2024-02-18T23:59:59.999Z"
