timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-05-26T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T16:50:00.000Z";"2024-05-26T02:47:00.000Z";"2783";19372.7623955513;19935.1221556395;19284.1084977255;19784.8640121877;75703586845.6068;2375110255858.433;"2024-05-26T23:59:59.999Z"
"2024-05-25T00:00:00.000Z";"2024-05-25T23:59:59.999Z";"2024-05-25T04:49:00.000Z";"2024-05-25T01:00:00.000Z";"2783";19257.6561189298;19511.0030344787;19172.6710067664;19373.0552109873;51671143457.40206;2327258454034.3;"2024-05-25T23:59:59.999Z"
"2024-05-24T00:00:00.000Z";"2024-05-24T23:59:59.999Z";"2024-05-24T00:48:00.000Z";"2024-05-24T08:28:00.000Z";"2783";19431.1146362853;19678.7258652501;18685.5005499484;19257.4435168519;114503678227.78485;2303370557783.6123;"2024-05-24T23:59:59.999Z"
"2024-05-23T00:00:00.000Z";"2024-05-23T23:59:59.999Z";"2024-05-23T12:26:00.000Z";"2024-05-23T20:01:00.000Z";"2783";19256.1852752893;20319.5557082656;18314.5800365944;19430.7801770808;235080451539.285;2337888592509.128;"2024-05-23T23:59:59.999Z"
"2024-05-22T00:00:00.000Z";"2024-05-22T23:59:59.999Z";"2024-05-22T03:25:00.000Z";"2024-05-22T12:54:00.000Z";"2783";19414.851259363;19524.6318843445;18726.043276085;19256.3887847465;128885789773.3801;2300152666959.272;"2024-05-22T23:59:59.999Z"
"2024-05-21T00:00:00.000Z";"2024-05-21T23:59:59.999Z";"2024-05-21T16:32:00.000Z";"2024-05-21T05:34:00.000Z";"2783";18698.2076215111;19640.0575492071;18519.9814718031;19413.7863771848;192156816958.61923;2323653124975.5396;"2024-05-21T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-20T23:59:59.999Z";"2024-05-20T23:30:00.000Z";"2024-05-20T01:34:00.000Z";"2783";15677.2313881171;18840.0872254969;15564.2147858317;18702.5171458699;159372832637.548;2245667205701.2188;"2024-05-20T23:59:59.999Z"
"2024-05-19T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-19T02:50:00.000Z";"2024-05-19T21:35:00.000Z";"2783";15940.7708048201;16013.8877280627;15603.3246833205;15677.1504917729;44654023963.83273;1883623028845.7524;"2024-05-19T23:59:59.999Z"
"2024-05-18T00:00:00.000Z";"2024-05-18T23:59:59.999Z";"2024-05-18T11:50:00.000Z";"2024-05-18T01:23:00.000Z";"2783";15796.766539912;16063.1072340635;15761.8045952226;15941.4057821649;48020174875.09379;1914879046009.8435;"2024-05-18T23:59:59.999Z"
"2024-05-17T00:00:00.000Z";"2024-05-17T23:59:59.999Z";"2024-05-17T16:02:00.000Z";"2024-05-17T01:26:00.000Z";"2783";15108.8477295957;15960.3433161311;15052.8773450654;15794.5480373045;74127062382.95685;1906954171379.359;"2024-05-17T23:59:59.999Z"
"2024-05-16T00:00:00.000Z";"2024-05-16T23:59:59.999Z";"2024-05-16T00:12:00.000Z";"2024-05-16T22:12:00.000Z";"2783";15590.2366709624;15619.9836366219;15004.2356400903;15109.1113953342;66938417224.14857;1816619599047.0544;"2024-05-16T23:59:59.999Z"
"2024-05-15T00:00:00.000Z";"2024-05-15T23:59:59.999Z";"2024-05-15T23:47:00.000Z";"2024-05-15T00:55:00.000Z";"2783";14778.6655167278;15618.9320481784;14693.5145723728;15595.5895772051;75230945333.69885;1870533236716.1133;"2024-05-15T23:59:59.999Z"
"2024-05-14T00:00:00.000Z";"2024-05-14T23:59:59.999Z";"2024-05-14T01:41:00.000Z";"2024-05-14T17:40:00.000Z";"2783";15205.2583722158;15256.7584480321;14693.9991332948;14778.0358828908;64160191863.40897;1784275681740.4465;"2024-05-14T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-13T23:59:59.999Z";"2024-05-13T09:28:00.000Z";"2024-05-13T03:16:00.000Z";"2783";15073.0624332113;15449.3323199849;14745.6237596308;15206.0130905218;68717070256.67911;1823084734935.8123;"2024-05-13T23:59:59.999Z"
"2024-05-12T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-12T16:22:00.000Z";"2024-05-12T07:35:00.000Z";"2783";15014.8391104333;15228.2751702304;14966.0750191089;15072.4858344187;30471228986.973797;1814076727928.5247;"2024-05-12T23:59:59.999Z"
"2024-05-11T00:00:00.000Z";"2024-05-11T23:59:59.999Z";"2024-05-11T15:20:00.000Z";"2024-05-11T11:18:00.000Z";"2783";15005.4913256943;15172.2269341341;14893.268315092;15014.5494834261;35045181971.01875;1803419062640.9165;"2024-05-11T23:59:59.999Z"
"2024-05-10T00:00:00.000Z";"2024-05-10T23:59:59.999Z";"2024-05-10T07:04:00.000Z";"2024-05-10T17:52:00.000Z";"2783";15613.2119977465;15697.7454220157;14851.27016621;15005.210987783;63140520412.62738;1797201539260.509;"2024-05-10T23:59:59.999Z"
"2024-05-09T00:00:00.000Z";"2024-05-09T23:59:59.999Z";"2024-05-09T22:49:00.000Z";"2024-05-09T11:05:00.000Z";"2783";15135.7314837896;15723.4103028919;15024.9763002742;15612.1286450194;55280793970.51355;1855937716498.0093;"2024-05-09T23:59:59.999Z"
"2024-05-08T00:00:00.000Z";"2024-05-08T23:59:59.999Z";"2024-05-08T03:46:00.000Z";"2024-05-08T20:46:00.000Z";"2783";15256.4509903958;15413.1593043033;14949.480170666;15133.8338115411;59840327118.556335;1812636734307.967;"2024-05-08T23:59:59.999Z"
"2024-05-07T00:00:00.000Z";"2024-05-07T23:59:59.999Z";"2024-05-07T09:21:00.000Z";"2024-05-07T23:58:00.000Z";"2783";15548.6677485778;15883.8424424526;15239.6934992819;15257.7775387528;59616639153.84837;1833009232031.5007;"2024-05-07T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-06T23:59:59.999Z";"2024-05-06T08:28:00.000Z";"2024-05-06T19:17:00.000Z";"2783";15914.7033103498;16333.8975193883;15453.6553011896;15548.5546636473;65984744982.204445;1865806665308.7883;"2024-05-06T23:59:59.999Z"
"2024-05-05T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-05-05T08:51:00.000Z";"2024-05-05T03:31:00.000Z";"2783";15814.2130324061;16156.4395205844;15600.9108414146;15913.3782768407;44554038147.153595;1911358037901.114;"2024-05-05T23:59:59.999Z"
"2024-05-04T00:00:00.000Z";"2024-05-04T23:59:59.999Z";"2024-05-04T11:02:00.000Z";"2024-05-04T02:08:00.000Z";"2783";15743.110279162;16067.3524604964;15705.8174213835;15813.9069524174;42016682339.92169;1899220270917.9993;"2024-05-04T23:59:59.999Z"
"2024-05-03T00:00:00.000Z";"2024-05-03T23:59:59.999Z";"2024-05-03T20:51:00.000Z";"2024-05-03T10:44:00.000Z";"2783";15274.7465643344;15860.619334457;15130.0832142274;15742.7173487298;65748908231.17915;1905301431902.4683;"2024-05-03T23:59:59.999Z"
"2024-05-02T00:00:00.000Z";"2024-05-02T23:59:59.999Z";"2024-05-02T21:41:00.000Z";"2024-05-02T01:39:00.000Z";"2783";15430.7544106223;15430.7544106223;15038.6481073119;15274.0233260646;68398328289.28745;1864548667929.188;"2024-05-02T23:59:59.999Z"
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T00:12:00.000Z";"2024-05-01T08:22:00.000Z";"2783";15643.7318866024;15691.0091813775;14631.2555707964;15430.7047751076;103936275954.98012;1883325269851.0093;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:55:00.000Z";"2024-04-30T20:00:00.000Z";"2783";16457.928587525;16631.6188397088;15141.5223110083;15649.4320911271;93499100279.33475;1881118965546.3333;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T01:37:00.000Z";"2024-04-29T13:51:00.000Z";"2783";16693.3983721577;16811.7430033113;15924.7165307017;16458.4947243813;76920006956.60106;2008182274383.2708;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T18:48:00.000Z";"2024-04-28T00:13:00.000Z";"2783";16639.4640845761;17145.6245110015;16623.6220814626;16695.6183533529;58219363496.45593;2037201526157.4343;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T18:05:00.000Z";"2024-04-27T01:19:00.000Z";"2783";16012.622257928;16778.6565127923;15713.8967816505;16639.0680370369;60478685247.24684;2030867795681.1875;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T14:14:00.000Z";"2024-04-26T15:35:00.000Z";"2783";16287.2577567926;16287.2577567926;15906.5115742912;16014.8617118339;54812304962.95771;1971062441525.841;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T21:36:00.000Z";"2024-04-25T10:32:00.000Z";"2783";16159.6464375855;16466.3944745694;15827.5567963835;16287.9048874824;72001538750.74348;1982782927752.5972;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T12:11:00.000Z";"2024-04-24T19:03:00.000Z";"2783";16525.1411745874;16899.9329866733;15999.2244405067;16160.5777193004;71850604809.69261;1966529541828.191;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T14:34:00.000Z";"2024-04-23T08:13:00.000Z";"2783";16543.2485502492;16810.1279131471;16297.8724499274;16525.2300119221;57120516076.94439;2030560564629.1367;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T06:48:00.000Z";"2024-04-22T02:09:00.000Z";"2783";16392.0876786143;16928.0153837357;16377.3306807942;16543.2531408459;62824957123.63736;2001956114643.99;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:09:00.000Z";"2024-04-21T16:41:00.000Z";"2783";16429.1577118278;16636.9455622403;16231.3415735595;16390.1341874794;48879939652.88377;1966246927471.0996;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T20:12:00.000Z";"2024-04-20T01:04:00.000Z";"2783";15919.9935023941;16497.3276471495;15723.8574041047;16429.4501065775;51611654323.71594;1972835783134.9312;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T07:06:00.000Z";"2024-04-19T02:43:00.000Z";"2783";16075.4052553488;16396.089611128;15041.3833953572;15918.9554404675;106961190167.62335;1926151343436.976;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T15:01:00.000Z";"2024-04-18T00:39:00.000Z";"2783";15621.9512713089;16228.7328810583;15473.2582162759;16075.1828639136;79471904186.58986;1926821457243.5073;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T04:55:00.000Z";"2024-04-17T16:08:00.000Z";"2783";16310.9159640178;16515.7791867262;15295.2638102844;15622.6643349514;93647966945.22285;1894856005850.705;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T07:38:00.000Z";"2024-04-16T04:47:00.000Z";"2783";16080.0340956939;16310.589896206;15544.5545059526;16310.589896206;100807501490.74274;1920639670757.1616;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T11:06:00.000Z";"2024-04-15T19:08:00.000Z";"2783";16158.5509217451;16764.3999597428;15672.6287926308;16083.0358516712;112229620907.75148;1905922601455.3125;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:23:00.000Z";"2024-04-14T00:27:00.000Z";"2783";15383.8955977122;16259.3058128509;14917.4731365175;16159.1231532092;130451549740.15337;1940162246637.5898;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T11:11:00.000Z";"2024-04-13T20:10:00.000Z";"2783";16598.993145975;16889.3294571629;14651.1619716746;15380.5829252922;153198794240.82263;1847151340781.2676;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T04:54:00.000Z";"2024-04-12T18:37:00.000Z";"2783";17848.7884812689;18089.4278807835;15915.0101519855;16599.4744182719;112555785293.62079;1982699499061.606;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T08:51:00.000Z";"2024-04-11T16:40:00.000Z";"2783";17957.1526540883;18318.9167657953;17682.4587914897;17848.3715470853;71336667368.79079;2132928375599.7043;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T22:26:00.000Z";"2024-04-10T12:40:00.000Z";"2783";17557.677097909;18048.3398424197;17106.9798201618;17957.8879234933;84515953222.70506;2131186569812.0925;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T02:29:00.000Z";"2024-04-09T17:13:00.000Z";"2783";18570.5708897715;18718.8528954218;17295.2320972347;17557.7137629843;91863175422.4179;2115018566040.835;"2024-04-09T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-08T23:59:59.999Z";"2024-04-08T23:02:00.000Z";"2024-04-08T03:12:00.000Z";"2783";17462.2709135722;18733.1370094557;17241.7852505539;18570.694185557;96350425715.34962;2243533275538.4375;"2024-04-08T23:59:59.999Z"
"2024-04-07T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-07T23:47:00.000Z";"2024-04-07T00:31:00.000Z";"2783";16992.7488302262;17487.6010411887;16951.7183087371;17462.2499409083;50311889590.05139;2100705704215.676;"2024-04-07T23:59:59.999Z"
"2024-04-06T00:00:00.000Z";"2024-04-06T23:59:59.999Z";"2024-04-06T23:10:00.000Z";"2024-04-06T02:38:00.000Z";"2783";16814.0327774864;17212.5095640587;16763.9711379718;16992.5973267963;45377582543.72297;2040337629314.1892;"2024-04-06T23:59:59.999Z"
"2024-04-05T00:00:00.000Z";"2024-04-05T23:59:59.999Z";"2024-04-05T19:36:00.000Z";"2024-04-05T12:05:00.000Z";"2783";16846.5028183261;16943.1241128141;16260.2179343916;16814.1360436164;76969903051.15579;2022436055522.9016;"2024-04-05T23:59:59.999Z"
"2024-04-04T00:00:00.000Z";"2024-04-04T23:59:59.999Z";"2024-04-04T18:05:00.000Z";"2024-04-04T04:24:00.000Z";"2783";16690.2678294703;17309.6925865706;16397.7016857089;16846.0093588303;72962153438.47897;2015583479772.4468;"2024-04-04T23:59:59.999Z"
"2024-04-03T00:00:00.000Z";"2024-04-03T23:59:59.999Z";"2024-04-03T16:34:00.000Z";"2024-04-03T00:40:00.000Z";"2783";16603.5772457871;17019.7414745495;16239.8152205547;16690.6567087073;81113567554.5308;2014365776837.2417;"2024-04-03T23:59:59.999Z"
"2024-04-02T00:00:00.000Z";"2024-04-02T23:59:59.999Z";"2024-04-02T00:07:00.000Z";"2024-04-02T16:05:00.000Z";"2783";17717.2106441651;17728.0514138027;16248.4432555507;16602.4677072458;111599135138.7586;1989236418927.4753;"2024-04-02T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-01T23:59:59.999Z";"2024-04-01T00:00:00.000Z";"2024-04-01T17:38:00.000Z";"2783";18292.7214572377;18294.273631447;17296.8888647332;17718.2808533812;80245724256.66449;2110318276081.3394;"2024-04-01T23:59:59.999Z"
"2024-03-31T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-31T18:50:00.000Z";"2024-03-31T00:01:00.000Z";"2783";17593.0786035347;18331.6543089325;17589.5239969647;18292.9053901649;52659005318.747314;2196636420304.6829;"2024-03-31T23:59:59.999Z"
"2024-03-30T00:00:00.000Z";"2024-03-30T23:59:59.999Z";"2024-03-30T12:01:00.000Z";"2024-03-30T04:02:00.000Z";"2783";17612.5178874196;17884.6272436311;17502.5565138966;17593.0425687251;47088047730.201164;2112410358538.7236;"2024-03-30T23:59:59.999Z"
"2024-03-29T00:00:00.000Z";"2024-03-29T23:59:59.999Z";"2024-03-29T01:41:00.000Z";"2024-03-29T17:53:00.000Z";"2783";17860.6108602198;17975.1296785078;17432.8486773853;17612.4102854488;63761826241.810326;2114916610018.2212;"2024-03-29T23:59:59.999Z"
"2024-03-28T00:00:00.000Z";"2024-03-28T23:59:59.999Z";"2024-03-28T14:52:00.000Z";"2024-03-28T02:46:00.000Z";"2783";17472.3754205457;18000.8782413823;17297.5529789563;17862.7387382412;81963713038.53609;2134379684349.29;"2024-03-28T23:59:59.999Z"
