Data,Open,High,Low,Price,Volume
2020-03-14,27300.0,30000.0,26530.01,27999.0,4607026.43
2020-03-15,27999.0,27999.0,24000.0,25720.18,18588830.88
2020-03-16,25720.18,27998.0,25200.0,27345.64,11111288.69
2020-03-17,27345.64,28000.0,26300.0,27700.39,8112090.18
2020-03-18,27700.39,33000.0,27351.0,32159.02,23413016.8
2020-03-19,32159.02,35789.0,29500.0,31820.49,23317996.08
2020-03-20,31820.49,32990.0,30900.05,32170.0,4500566.53
2020-03-21,32170.0,32650.0,30800.0,30999.99,3706913.86
2020-03-22,30999.99,33349.0,30701.0,32606.25,9631902.37
2020-03-23,32606.25,34487.0,32500.0,34200.0,11873582.4
2020-03-24,34200.0,34650.0,33502.02,33725.05,8563392.75
2020-03-25,33725.05,34080.0,33300.0,33998.0,5812894.69
2020-03-26,33998.0,34250.0,32900.0,33102.78,5792329.61
2020-03-27,33102.78,33187.0,31245.0,32250.0,5681311.56
2020-03-28,32250.0,32394.0,31000.0,31094.99,3279505.71
2020-03-29,31094.99,33606.07,31000.0,33198.2,8922834.14
2020-03-30,33198.2,33500.0,31509.12,32769.0,11129096.77
2020-03-31,32769.0,33700.0,32000.0,33695.0,10031405.76
2020-04-01,33695.0,36500.0,33099.0,34756.0,24732075.19
2020-04-02,34756.0,36000.0,34500.0,35600.0,11672158.64
2020-04-03,35600.0,36000.0,35351.12,35800.0,2953625.22
2020-04-04,35800.0,35800.0,35260.0,35320.44,1737118.59
2020-04-05,35320.44,37900.0,35320.44,37900.0,17852298.9
2020-04-06,37900.0,38897.0,36600.5,37250.08,14858024.81
2020-04-07,37250.08,38482.2,37250.0,37720.11,7298552.99
2020-04-08,37720.11,38073.11,37000.0,37250.09,7696795.25
2020-04-09,37250.09,37590.0,35107.48,35800.0,5595498.98
2020-04-10,35800.0,36400.0,35360.0,35750.73,2483151.49
2020-04-11,35750.73,37450.0,35512.5,36210.0,2719645.38
2020-04-12,36210.0,36529.56,34500.9,35880.0,11986970.01
2020-04-13,35880.0,36700.0,35690.0,35750.0,7482366.21
2020-04-14,35750.0,36399.99,35150.0,35166.37,6810960.78
2020-04-15,35166.37,37400.0,34700.0,37001.0,12024861.2
2020-04-16,37001.0,37500.0,36701.01,37119.57,5356179.5
2020-04-17,37119.57,37700.0,36835.0,37415.0,3251213.43
2020-04-18,37938.13,38992.09,36623.42,37329.11,154011711.65
2020-04-19,37158.0,37666.0,36401.0,36807.66,7222476.36
2020-04-20,36502.0,37149.1,35824.45,36369.54,137609606.53
2020-04-21,36800.0,38400.0,36661.11,38000.33,11557957.75
2020-04-22,38000.33,41000.0,37809.0,40050.0,23423611.65
2020-04-23,40050.0,42498.0,39600.0,41050.0,21256924.87
2020-04-24,41050.0,41900.0,41000.01,41212.01,3785437.42
2020-04-25,41212.01,41999.99,41210.0,41715.0,2513350.7
2020-04-26,41715.0,44000.0,41715.0,43391.98,16733260.82
2020-04-27,43391.98,43900.0,42600.12,43052.12,12862709.1
2020-04-28,43052.12,47000.0,42763.7,46497.98,33345725.21
2020-04-29,46497.98,48500.0,45000.0,46700.0,33111881.38
2020-04-30,46700.0,48497.0,46700.0,47699.0,6899473.64
2020-05-01,47699.0,48200.0,47262.5,47900.0,4194712.81
2020-05-02,47900.0,49000.0,47761.12,48744.62,8676845.53
2020-05-03,48744.62,49460.0,47800.0,48976.93,16188206.95
2020-05-04,48976.93,49800.0,48417.5,49655.0,13929365.3
2020-05-05,49655.0,53080.64,49451.0,52600.0,30827038.55
2020-05-06,52600.0,58000.0,51523.02,57879.98,42865392.62
2020-05-07,57879.98,58888.88,46200.0,53010.0,54115170.78
2020-05-08,53010.0,56000.0,48115.0,52220.0,32059398.83
2020-05-09,52220.0,52498.0,47000.0,49498.94,27912933.06
2020-05-10,49498.94,54000.0,48010.0,49900.0,42901444.95
2020-05-11,49900.0,52500.0,49253.11,51335.0,15810898.35
2020-05-12,51335.0,54999.99,51202.0,54600.0,25393771.89
2020-05-13,54600.0,57464.22,53701.0,56208.02,29406833.57
2020-05-14,56208.02,56399.87,53299.0,53898.0,20356858.6
2020-05-15,53898.0,54890.01,53500.0,54207.39,4400081.83
2020-05-16,54207.39,56659.0,54200.0,55600.0,10832324.08
2020-05-17,55600.0,56480.0,55000.0,55889.49,11636498.46
2020-05-18,55889.49,56000.0,55000.0,55935.0,10615757.22
2020-05-19,55935.0,56298.0,54001.0,55280.0,13151840.52
2020-05-20,55280.0,55280.0,50000.0,51305.0,27998348.79
2020-05-21,51305.0,52499.0,50551.0,51620.25,13605605.64
2020-05-22,51620.25,52300.0,51288.0,51601.01,2634418.96
2020-05-23,51601.01,51990.0,49500.0,49565.01,7166764.99
2020-05-24,49565.01,50001.0,48095.94,49943.77,15603152.57
2020-05-25,49943.77,49950.01,47175.0,47799.92,13167629.15
2020-05-26,47799.92,49920.0,47275.0,49167.98,11280649.95
2020-05-27,49167.98,51990.0,48650.0,51702.38,14555451.07
2020-05-28,51702.38,51910.0,50650.0,50650.01,7202331.68
2020-05-29,50650.01,51650.0,50200.0,51499.95,2831271.25
2020-05-30,51499.95,51596.0,50710.13,50861.07,2213803.33
2020-05-31,50861.07,54990.0,50806.0,54000.02,14921201.86
2020-06-01,54000.02,54439.0,49899.0,50442.06,19863416.18
2020-06-02,50442.06,51399.0,48585.0,49500.24,16597574.24
2020-06-03,49500.24,50912.81,48607.99,50400.63,6514723.53
2020-06-04,50400.63,50990.0,48500.0,48715.05,13526922.2
2020-06-05,48715.05,49500.0,48200.0,49072.89,2752271.71
2020-06-06,49072.89,50490.0,47650.0,49394.35,7278499.78
2020-06-07,49394.35,49395.0,47040.0,48096.84,10981809.82
2020-06-08,48096.84,48590.0,47101.0,48388.53,7095981.27
2020-06-09,48388.53,49500.0,47801.0,49486.96,7384167.77
2020-06-10,49486.96,49549.85,46500.0,47262.54,10633929.51
2020-06-11,47262.54,48500.0,46900.09,48100.12,7047649.47
2020-06-12,48100.12,48260.0,47552.11,47788.93,1505043.72
2020-06-13,47788.93,48200.0,47504.62,47750.0,1446491.0
2020-06-14,47750.0,48950.0,46112.5,48600.0,9773061.21
2020-06-15,48600.0,49899.0,48259.12,49585.0,10034007.32
2020-06-16,49585.0,49950.0,49099.01,49499.77,5611117.14
2020-06-17,49499.77,50900.0,49278.39,50405.0,8126431.62
2020-06-18,50405.0,50770.0,49551.22,49899.98,5606986.39
2020-06-19,49899.98,49899.98,49602.69,49750.0,972622.11
2020-06-20,49750.0,50290.0,49659.9,49763.0,852187.58
2020-06-21,49763.0,51000.0,49660.0,50721.01,6658874.27
2020-06-22,50721.01,50959.0,49750.0,49760.0,8605653.34
2020-06-23,49760.0,50260.0,48900.0,49825.0,7013813.56
2020-06-24,49825.0,50279.89,48900.0,49755.0,6378307.73
2020-06-25,49755.0,50250.0,49259.99,49915.05,5456914.51
2020-06-26,49915.05,50050.0,49299.0,49678.15,2072770.97
2020-06-27,49678.15,50000.0,49501.11,49948.7,967025.32
2020-06-28,49948.7,50062.25,49314.0,49840.0,4180633.64
2020-06-29,49840.0,50499.99,49666.99,50199.96,5715069.82
2020-06-30,50199.96,50487.0,49710.0,49989.96,5575774.04
2020-07-01,49989.96,50000.0,48100.0,49497.68,10012794.17
2020-07-02,49497.68,49900.0,48701.0,49074.98,6933982.07
2020-07-03,49074.98,49400.0,48750.0,49262.87,1006714.36
2020-07-04,49262.87,49262.87,48720.0,49047.13,1262680.19
2020-07-05,49047.13,50000.0,48750.0,49890.03,6405175.97
2020-07-06,49890.03,50300.0,49401.0,49900.08,6577690.07
2020-07-07,49900.08,51000.0,49750.0,50360.07,9050485.74
2020-07-08,50360.07,50685.99,49500.0,49899.0,7061671.42
2020-07-09,49899.0,50388.9,49500.0,49905.9,6424088.71
2020-07-10,49905.9,50050.0,49710.0,49743.0,665451.18
2020-07-11,49743.0,50100.0,49743.0,49920.0,784411.39
2020-07-12,49920.0,50790.0,49751.0,50297.82,7327183.41
2020-07-13,50297.82,50500.0,49900.0,50073.44,6779750.77
2020-07-14,50073.44,50290.0,49537.77,49868.01,7341994.1
2020-07-15,49868.01,50109.98,49030.0,49320.0,10569323.45
2020-07-16,49320.0,50200.0,49270.01,49999.86,5880219.26
2020-07-17,49999.86,49999.86,49500.0,49790.0,1118253.05
2020-07-18,49790.0,49895.0,49550.0,49680.0,755716.63
2020-07-19,49680.0,50000.0,49450.0,49747.96,6193830.82
2020-07-20,49747.96,50000.0,49026.0,49143.0,6233309.74
2020-07-21,49143.0,49449.69,48200.0,49399.98,10225480.32
2020-07-22,49399.98,50014.33,48834.79,49850.04,7505202.52
2020-07-23,49850.04,50249.0,49600.0,50149.98,4925389.9
2020-07-24,50149.98,50500.77,49950.0,50400.21,3485886.12
2020-07-25,50400.21,51250.0,50001.0,50405.0,5875037.49
2020-07-26,50405.0,57500.0,50405.0,55465.0,46207062.29
2020-07-27,55465.0,57499.0,53900.0,56165.0,20976330.87
2020-07-28,56165.0,58400.0,55502.05,57451.01,19492226.37
2020-07-29,57451.01,58150.0,56000.01,57330.02,11828218.55
2020-07-30,57330.02,59459.0,56700.0,59163.51,13747850.56
2020-07-31,59163.51,61992.0,58950.0,61298.06,13356506.36
2020-08-01,61298.06,62500.0,57000.0,58296.37,12461793.47
2020-08-02,58296.37,61500.0,57131.33,59839.97,13969521.73
2020-08-03,59839.97,60674.75,59800.0,59950.0,6147531.13
2020-08-04,59950.0,62201.99,59502.24,61903.05,14990293.18
2020-08-05,61903.05,64200.49,61805.0,63500.0,12851330.94
2020-08-06,63500.0,64000.0,61510.13,63141.0,8513995.54
2020-08-07,63141.0,64000.0,63140.0,63802.02,3150549.06
2020-08-08,63802.02,63900.0,63200.0,63700.0,1609657.18
2020-08-09,63700.0,65800.0,63668.0,65578.98,15330350.03
2020-08-10,65578.98,65579.99,61000.0,62410.41,19763208.25
2020-08-11,62410.41,64400.0,61500.0,63140.01,9571511.94
2020-08-12,63140.01,63978.22,62400.0,63210.26,7529821.25
2020-08-13,63210.26,64890.0,63020.75,63905.02,7497886.55
2020-08-14,63905.02,64699.99,63905.02,64280.0,2501905.91
2020-08-15,64280.0,64499.88,63500.0,64270.31,1406100.26
2020-08-16,64270.31,67999.98,64046.15,67501.0,16966092.33
2020-08-17,67501.0,67750.0,65300.0,66453.28,13115351.8
2020-08-18,66453.28,66499.9,65202.3,65979.99,12097968.75
2020-08-19,65979.99,67500.0,65590.0,66655.03,8581538.85
2020-08-20,66655.03,67000.0,65500.0,65714.79,7518047.11
2020-08-21,65714.79,66700.0,64500.0,66112.0,5222524.56
2020-08-22,66112.0,66277.0,65702.0,66100.0,988394.42
2020-08-23,66100.0,66925.22,65870.0,66700.0,5765317.24
2020-08-24,66700.0,66950.0,62698.58,63821.19,17406301.44
2020-08-25,63821.19,65300.0,63150.0,64655.19,6309578.62
2020-08-26,64655.19,64980.0,62700.0,63599.89,8429803.18
2020-08-27,63599.89,64423.36,62803.95,63400.0,7104655.45
2020-08-28,63400.0,63400.0,62700.0,62700.0,2541606.01
2020-08-29,62700.0,63660.0,62700.0,63350.89,1350705.09
2020-08-30,63350.89,65000.0,62850.0,64200.0,6299314.53
2020-08-31,64200.0,65490.0,63900.0,64900.0,7612392.65
2020-09-01,64900.0,65000.0,61301.0,62217.79,15964981.96
2020-09-02,62217.79,62402.95,55000.0,55336.56,18911268.57
2020-09-03,55336.56,58338.72,54505.0,56515.6,10964882.0
2020-09-04,56515.6,57100.0,54000.0,54522.98,4342197.2
2020-09-05,54522.98,55900.0,54509.36,55662.38,1423026.08
2020-09-06,55662.38,55789.0,53100.0,55200.0,3707034.79
2020-09-07,55200.0,55500.0,53999.98,54348.37,8911584.56
2020-09-08,54348.37,55500.99,54005.0,55244.96,6020622.74
2020-09-09,55244.96,56002.0,55000.0,55706.97,6168487.63
2020-09-10,55706.97,56500.0,54800.0,56076.3,5265316.99
2020-09-11,56076.3,56300.0,55780.13,55856.44,994126.9
2020-09-12,55856.44,56385.76,55300.0,55781.0,1329503.01
2020-09-13,55781.0,57785.32,55300.0,56990.0,7799575.43
2020-09-14,56990.0,58330.0,56908.93,57887.28,10339233.23
2020-09-15,57887.28,58900.0,57159.99,58350.0,8727229.24
2020-09-16,58350.0,59000.0,57012.0,58145.19,7759587.78
2020-09-17,58145.19,59328.0,57703.77,59285.0,4522198.74
2020-09-18,59285.0,60999.0,59000.9,59750.02,3234554.7
2020-09-19,59750.02,59894.98,58200.0,59050.0,2086866.88
2020-09-20,59050.0,59900.0,56402.0,57050.58,11149205.79
2020-09-21,57050.58,58500.0,56500.0,57879.98,5625077.57
2020-09-22,57879.98,58999.2,57750.0,57881.45,7417566.79
2020-09-23,57881.45,59900.0,57881.45,59501.05,7552008.98
2020-09-24,59501.05,60500.0,58652.93,59810.0,8276232.45
2020-09-25,59810.0,59999.99,59700.0,59720.51,959090.82
2020-09-26,59720.51,59999.0,59261.99,59948.0,920019.85
2020-09-27,59948.0,62000.0,59947.99,60699.98,10672733.6
2020-09-28,60699.98,61750.0,60562.19,60995.0,7975425.8
2020-09-29,60995.0,61600.0,60250.0,60910.87,10747853.72
2020-09-30,60910.87,61750.0,59600.0,60648.54,7046622.14
2020-10-01,60648.54,60800.0,59619.0,60800.0,5738181.87
2020-10-02,60800.0,60800.0,60000.0,60249.96,659238.97
2020-10-03,60249.96,60889.0,59900.0,60569.25,792050.38
2020-10-04,60569.25,60999.9,60058.08,60211.43,5322207.08
2020-10-05,60211.43,60655.96,59003.0,59800.45,4995522.08
2020-10-06,59800.45,60775.51,59155.0,60499.95,7803841.02
2020-10-07,60499.95,62000.0,59706.01,61218.49,8501631.03
2020-10-08,61218.49,63000.0,61101.0,61960.0,9621441.66
2020-10-09,61960.0,63542.81,61960.0,62747.24,3767435.24
2020-10-10,62747.24,63200.0,62500.0,63000.0,1721935.72
2020-10-11,63000.0,64250.0,62200.0,63849.84,4072346.51
2020-10-12,63849.84,64191.08,63177.77,63607.42,8252637.73
2020-10-13,63607.42,64486.96,63008.71,64099.4,9393449.62
2020-10-14,64099.4,65512.15,63644.66,65022.69,9238547.97
2020-10-15,65022.69,65377.6,63800.12,64489.96,10985328.82
2020-10-16,64489.96,64801.2,64029.24,64600.08,1126334.02
2020-10-17,64600.08,65398.15,64500.3,65188.61,1210056.51
2020-10-18,65188.61,66504.36,64820.34,66032.06,10721173.47
2020-10-19,66032.06,67498.24,66000.4,67012.55,12042665.01
2020-10-20,67012.55,73587.72,66943.18,71488.64,42147005.13
2020-10-21,71488.64,73568.93,70102.92,72353.08,17869940.73
2020-10-22,72353.08,73291.84,71605.58,72389.66,10290374.7
2020-10-23,72389.66,73619.63,72326.08,73471.91,4554611.19
2020-10-24,73471.91,74733.34,72628.61,73563.46,5012613.32
2020-10-25,73563.46,74730.52,72982.56,73804.04,11391341.93
2020-10-26,73804.04,78602.27,73552.72,77981.93,13036147.08
2020-10-27,77981.93,79048.87,74281.99,76918.23,9007830.18
2020-10-28,76918.23,78654.75,75534.09,78055.25,9289860.54
2020-10-29,78055.25,78710.92,76877.56,78224.05,11079749.36
2020-10-30,78224.05,80279.81,78000.75,79563.02,8652494.45
2020-10-31,79563.02,80050.94,79001.59,79332.94,3528161.47
2020-11-01,79332.94,79866.38,76633.97,78288.04,6370409.5
2020-11-02,78288.04,80976.93,77257.45,80605.47,6797333.98
2020-11-03,80605.47,81043.87,79186.22,80698.88,7304345.72
2020-11-04,80698.88,87549.44,80446.73,87110.15,13084839.6
2020-11-05,87110.15,89101.16,82999.73,84894.16,14076034.5
2020-11-06,84894.16,85279.14,78139.96,80579.72,8088960.41
2020-11-07,80579.72,84974.53,80057.84,84332.34,5261841.57
2020-11-08,84332.34,86011.96,80357.5,83184.03,8995638.94
2020-11-09,83184.03,85536.18,82464.32,84251.38,11553320.4
2020-11-10,84251.38,88171.38,84132.68,86101.57,24110226.71
2020-11-11,86101.57,89170.22,85052.09,88907.98,17651707.88
2020-11-12,88907.98,89609.78,87162.22,89344.55,24752487.26
2020-11-13,89344.55,89344.55,86766.46,88265.02,9045012.09
2020-11-14,88265.02,88303.84,87084.92,87743.51,3484306.49
2020-11-15,87743.51,91971.35,87519.61,91078.25,24755498.84
2020-11-16,91078.25,96459.23,90447.36,94689.64,30994055.97
2020-11-17,94689.64,98390.35,92205.88,96463.72,41123023.67
2020-11-18,96463.72,97453.02,94162.7,95941.86,20145897.76
2020-11-19,95941.86,101055.0,95837.49,100101.14,33376314.73
2020-11-20,100101.14,101289.92,99236.48,100725.52,13962926.89
2020-11-21,100725.52,100794.28,96253.56,100259.87,15434281.18
2020-11-22,100259.87,101327.44,98029.73,101065.6,21585195.17
2020-11-23,101065.6,105888.81,99866.04,104346.03,37658574.71
2020-11-24,104346.03,105820.91,100908.6,101325.99,32358593.71
2020-11-25,101325.99,102179.18,86752.8,93417.05,86501058.77
2020-11-26,93417.05,95724.8,89711.63,92655.73,32015119.85
2020-11-27,92655.73,96482.8,91631.12,96077.8,11205066.43
2020-11-28,96077.8,99227.21,95062.56,98314.63,10220430.88
2020-11-29,98314.63,105430.47,98218.19,104604.54,40308857.45
2020-11-30,104604.54,104834.44,97541.27,98967.51,33517654.41
2020-12-01,98967.51,101781.61,97505.39,101022.28,19992064.94
2020-12-02,101022.28,102035.31,99833.51,100926.28,17061298.54
2020-12-03,100926.28,101192.53,97385.92,97543.79,23790531.67
2020-12-04,97543.79,99881.75,96836.86,99682.97,6100963.05
2020-12-05,99682.97,100436.67,98634.47,100122.49,4462345.23
2020-12-06,100122.49,100403.89,97407.65,99137.49,12469109.2
2020-12-07,99137.49,99143.34,94616.5,94783.29,21518720.43
2020-12-08,94783.29,97517.3,92191.69,97191.18,21143771.65
2020-12-09,97191.18,97191.18,91993.55,92688.25,20223422.98
2020-12-10,92688.25,93039.19,89460.6,92421.19,22386831.85
2020-12-11,92421.19,97651.84,92158.81,96864.08,12825929.74
2020-12-12,96864.08,99591.84,96322.94,97510.47,11164924.9
2020-12-13,97510.47,98656.44,96146.11,98550.96,13611492.52
2020-12-14,98550.96,99997.49,97842.14,99311.65,14379767.42
2020-12-15,99311.65,108848.89,98793.28,107595.96,68069841.45
2020-12-16,107595.96,119324.94,107006.41,114482.36,84547625.41
2020-12-17,114482.36,117970.01,113133.42,117880.73,29846160.64
2020-12-18,117880.73,123061.06,116697.76,120905.06,23180075.49
2020-12-19,120905.06,122293.23,118296.33,119886.91,18995188.02
2020-12-20,119886.91,121877.77,115167.78,117913.26,34650145.05
2020-12-21,117913.26,122991.21,116848.45,122977.92,34094663.69
2020-12-22,122977.92,124563.56,119311.44,122842.01,40483888.34
2020-12-23,122842.01,124550.22,120631.23,124421.93,19361860.28
2020-12-24,124421.93,129791.64,123560.92,129664.04,24175630.58
2020-12-25,129664.04,142976.61,128978.35,141568.12,52336984.87
2020-12-26,141568.12,152271.1,135357.2,139402.44,80956898.75
2020-12-27,139402.44,145414.8,138692.16,144325.05,47889139.31
2020-12-28,144325.05,144394.02,137206.24,143642.35,52167304.18
2020-12-29,143642.35,151814.7,143442.19,151267.33,68025807.26
2020-12-30,151267.33,152842.01,148725.91,152391.7,35468994.53
2020-12-31,152391.7,153830.52,151485.62,153612.08,23193320.85
2021-01-01,153612.08,173748.14,152663.09,168876.2,101689489.3
2021-01-02,168876.2,180216.51,168630.43,174905.5,84932465.1
2021-01-03,174905.5,176949.88,154943.5,172464.05,135191721.68
2021-01-04,172464.05,181152.51,163422.93,179392.49,100982905.85
2021-01-05,179392.49,198924.6,177086.63,198127.45,142173954.47
2021-01-06,198127.45,220773.69,196252.53,216768.09,236528174.49
2021-01-07,216768.09,228962.03,200200.57,223895.53,224411442.15
2021-01-08,223895.53,226065.87,216027.59,220549.3,72705276.86
2021-01-09,220549.3,224435.06,167550.66,210015.0,192820366.4
2021-01-10,210015.0,210638.36,166829.48,199586.86,337929996.59
2021-01-11,199586.86,203941.75,181281.97,185738.83,163120063.63
2021-01-12,185738.83,200203.19,178176.89,198307.7,117758449.5
2021-01-13,198307.7,212468.02,197355.61,205586.78,133805471.61
2021-01-14,205586.78,207961.24,183970.12,198581.33,130139369.8
2021-01-15,198581.33,201723.91,192131.23,195299.29,47584806.36
2021-01-16,195299.29,197341.78,185109.53,191026.98,61145193.75
2021-01-17,191026.98,198253.15,187000.01,194630.52,58005652.74
2021-01-18,194630.52,200451.29,193181.1,194557.04,70394060.58
2021-01-19,194557.04,195936.72,180007.34,189555.06,114310168.12
2021-01-20,189555.06,189781.78,164388.27,168099.68,157831642.31
2021-01-21,168099.68,185453.16,154935.7,181204.37,141298815.2
2021-01-22,181204.37,182903.66,174530.24,177165.68,36330281.54
2021-01-23,177165.68,180642.14,171459.67,177191.86,31239794.12
2021-01-24,177191.86,190520.83,176329.4,178819.1,82008514.37
2021-01-25,178819.1,182263.65,169608.26,175860.16,80095795.31
2021-01-26,175860.16,175896.57,159995.26,165714.38,96507940.35
2021-01-27,165714.38,182985.68,163966.98,180360.88,70485369.05
2021-01-28,180360.88,203397.4,173457.9,187922.05,226182078.23
2021-01-29,187922.05,190173.65,181738.57,186850.52,40254025.89
2021-01-30,186850.52,187016.05,179212.07,182725.14,35631681.69
2021-01-31,182725.14,188727.98,178643.18,184136.29,51066185.34
2021-02-01,184136.29,193892.11,183340.35,191540.74,40990563.1
2021-02-02,191540.74,202591.73,191150.45,202454.47,47025139.92
2021-02-03,202454.47,207505.3,197493.36,201949.45,56701250.18
2021-02-04,201949.45,208078.32,200189.21,207355.47,38647729.36
2021-02-05,207355.47,222567.49,206861.64,212839.09,54363422.56
2021-02-06,212839.09,214999.85,203971.09,211932.25,33580873.24
2021-02-07,211932.25,249182.13,207446.41,246866.47,102552735.47
2021-02-08,246866.47,257141.23,242311.16,252809.03,75911103.18
2021-02-09,252809.03,255199.75,238389.91,243879.21,62750799.02
2021-02-10,243879.21,263169.52,240000.18,260173.92,62101063.98
2021-02-11,260173.92,264445.11,252082.04,257363.99,45603398.48
2021-02-12,257363.99,260300.23,253102.32,257010.73,31065113.17
2021-02-13,257010.73,268985.4,256374.97,265596.41,41058079.57
2021-02-14,265596.41,267143.99,253579.23,262086.04,39951817.56
2021-02-15,262086.04,274452.02,258430.37,266935.42,40171994.19
2021-02-16,266935.42,286972.38,265999.59,285249.73,56516490.82
2021-02-17,285249.73,287628.94,279393.56,283870.99,50655324.51
2021-02-18,283870.99,306893.84,280500.88,305311.23,80306044.86
2021-02-19,305311.23,314998.56,298280.27,308412.2,64058163.82
2021-02-20,308412.2,318999.21,305913.09,316696.82,48123465.74
2021-02-21,316696.82,317205.74,265573.66,301194.78,135898652.92
2021-02-22,301194.78,301999.61,254002.68,271998.31,140685074.96
2021-02-23,271998.31,285705.61,262102.42,273604.77,78384241.64
2021-02-24,273604.77,284677.3,262654.09,263889.57,64660290.2
2021-02-25,263889.57,271657.05,251064.83,262424.5,94061132.48
2021-02-26,262424.5,271695.69,257005.77,262734.08,46528042.18
2021-02-27,262734.08,265571.04,246609.17,257549.5,48554138.36
